"ID","Player","Team","Position","Rookie","RkOv","Status","Opponent","FPts","FP/G","FG-","3PTM","FT-","PTS","REB","AST","ST","BLK","TO","3D","2D"
"*0666a*","Jeriah Horne","(N/A)","SF,PF,F","","1085","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*051pq*","Talen Horton-Tucker","(N/A)","SG,G","","1086","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04849*","Danuel House","(N/A)","SF,F","","1087","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qui*","Markus Howard","(N/A)","SG,G","","1088","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*052lc*","William Howard","(N/A)","SF,F","","1089","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*038oh*","Richard Howell","(N/A)","PF,F","","1090","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06236*","Trevor Hudgins","(N/A)","PG,G","","1091","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03e6w*","Josh Huestis","(N/A)","SF,F","","1092","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qta*","Elijah Hughes","(N/A)","SG,G","","1093","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04xlp*","Isaac Humphries","(N/A)","PF,F","","1094","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05ux6*","Feron Hunt","(N/A)","SF,F","","1095","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*072ag*","Chase Hunter","(N/A)","SG,G","","1096","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03nwp*","R.J. Hunter","(N/A)","SG,G","","1097","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uun*","Matthew Hurt","(N/A)","PF,F","","1098","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04qrz*","Chandler Hutchison","(N/A)","SF,PF,F","","1099","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*005lo*","Serge Ibaka","(N/A)","PF,F,C","","1100","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03kqi*","Joe Ingles","(N/A)","SF,F","","1101","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03e6x*","Damien Inglis","(N/A)","SF,F","","1102","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*079ys*","M.J. Iraldi","IND","SF,PF,F","","1103","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04ll4*","Ike Iroegbu","(N/A)","SG,G","","1104","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06214*","Jaden Ivey","(N/A)","SG,G","","1105","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04ewx*","Wes Iwundu","(N/A)","SG,G,SF,F","","1106","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*042o4*","Demetrius Jackson","(N/A)","PG,G","","1107","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04ewv*","Frank Jackson","(N/A)","PG,G","","1108","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03llx*","Josh Jackson","(N/A)","SF,F","","1109","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04ewg*","Justin Jackson","(N/A)","SF,F","","1110","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04qsk*","Justin Jackson","ORL","SF,PF,F","","1111","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*031ms*","Pierre Jackson","(N/A)","PG,G","","1112","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*027p9*","Reggie Jackson","(N/A)","PG,G","","1113","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06moo*","Josiah-Jordan James","(N/A)","PG,SG,G","","1114","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*051pk*","Justin James","(N/A)","SG,G,SF,F","","1115","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*041f7*","Mike James","(N/A)","PG,G","","1116","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0483j*","Stefan Jankovic","(N/A)","PF,F","","1117","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04exl*","Ognen Jaramaz","NY","PG,G","","1118","FA","PHI Tue 4:00PM","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uxx*","DeJon Jarreau","(N/A)","SG,G","","1119","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*031me*","Livio Jean-Charles","(N/A)","SF,PF,F","","1120","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*049s7*","Jonathan Jeanne","(N/A)","C","","1121","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04l1w*","Amile Jefferson","(N/A)","PF,F","","1122","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05xoc*","Damien Jefferson","(N/A)","SF,PF,F","","1123","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*055sg*","DaQuan Jeffries","(N/A)","SG,G","","1124","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06375*","Drake Jeffries","(N/A)","PG,SG,G","","1125","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02nfn*","John Jenkins","(N/A)","SG,G,SF,F","","1126","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*01enu*","Brandon Jennings","(N/A)","PG,G","","1127","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qu2*","Justinian Jessup","(N/A)","SG,G","","1128","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0623j*","Theo John","(N/A)","PF,F","","1129","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04qsq*","Alize Johnson","(N/A)","SF,PF,F","","1130","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04w4k*","BJ Johnson","(N/A)","SF,F","","1131","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*042nk*","Brice Johnson","(N/A)","PF,F","","1132","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03r81*","Dakari Johnson","(N/A)","C","","1133","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05ujl*","David Johnson","(N/A)","PG,SG,G","","1134","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*067x0*","Jalen Johnson","(N/A)","SG,G","","1135","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*01en7*","James Johnson","(N/A)","PF,F","","1136","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hht*","Javan Johnson","(N/A)","SF,PF,F","","1137","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04lbu*","Jaylen Johnson","(N/A)","SF,F","","1138","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uiv*","Keon Johnson","(N/A)","PG,SG,G","","1139","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06cd7*","Keyontae Johnson","(N/A)","SF,F","","1140","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03e76*","Nick Johnson","(N/A)","SG,G","","1141","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03nwj*","Stanley Johnson","(N/A)","SF,F","","1142","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03hz1*","Tyler Johnson","(N/A)","PG,G","","1143","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02ngj*","Darius Johnson-Odom","(N/A)","SG,G","","1144","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hsk*","Jarkel Joiner","(N/A)","PG,G","","1145","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04l1s*","Peter Jok","(N/A)","PG,G","","1146","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uj8*","Rokas Jokubaitis","(N/A)","PG,SG,G","","1147","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05ux5*","Carlik Jones","(N/A)","PG,G","","1148","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06cdj*","Colby Jones","(N/A)","SG,G","","1149","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*042nr*","Damian Jones","(N/A)","C","","1150","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0484k*","Jalen Jones","(N/A)","SG,G,SF,F","","1151","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04za3*","Jemerrio Jones","(N/A)","SG,G,SF,F","","1152","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uit*","Kai Jones","(N/A)","C","","1153","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06mon*","Lance Jones","(N/A)","PG,SG,G","","1154","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qy1*","Mason Jones","(N/A)","SG,G","","1155","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02nfs*","Perry Jones","(N/A)","SF,PF,F","","1156","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02nfi*","Terrence Jones","HOU","SF,PF,F","","1157","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hik*","Tevian Jones","(N/A)","PG,SG,G","","1158","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*027pf*","Cory Joseph","(N/A)","PG,G","","1159","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hki*","Keshawn Justice","(N/A)","SF,PF,F","","1160","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0623d*","Johnny Juzang","(N/A)","SG,G,SF,F","","1161","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04exn*","Alpha Kaba","ATL","PF,F","","1162","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*051p7*","Mfiondu Kabengele","(N/A)","PF,F,C","","1163","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0393u*","Myck Kabongo","(N/A)","PG,G","","1164","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05ujy*","Georgios Kalaitzakis","(N/A)","SF,F","","1165","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04414*","Nikola Kalinic","(N/A)","SF,F","","1166","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hrt*","Gabe Kalscheur","(N/A)","PG,SG,G","","1167","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06229*","Ismael Kamagate","(N/A)","C","","1168","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03nwo*","Frank Kaminsky","(N/A)","C","","1169","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03hz2*","Michalis Kamperidis","(N/A)","SF,F","","1170","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*027p2*","Enes Kanter","(N/A)","C","","1171","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06225*","Trevor Keels","MIA","SG,G","","1172","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06pst*","Kylor Kelley","(N/A)","C","","1173","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06vxx*","Miles Kelly","(N/A)","PG,G","","1174","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02j7d*","D.J. Kennedy","(N/A)","SG,G,SF,F","","1175","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05ycx*","Braxton Key","(N/A)","SF,F","","1176","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*074lu*","Tyreke Key","(N/A)","SG,G","","1177","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*052ld*","Stanton Kidd","(N/A)","PF,F","","1178","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02nf2*","Michael Kidd-Gilchrist","(N/A)","SF,F","","1179","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06376*","Sacha Killeya-Jones","(N/A)","SF,PF,F","","1180","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03lg0*","Sean Kilpatrick","(N/A)","PG,SG,G","","1181","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04qsz*","George King","(N/A)","SG,G,SF,F","","1182","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*059qc*","Louis King","(N/A)","SF,F","","1183","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06ces*","Mojave King","(N/A)","SG,G","","1184","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*059cl*","V.J. King","(N/A)","SG,G","","1185","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hif*","Taevion Kinsey","(N/A)","PG,SG,G","","1186","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0663u*","Noah Kirkwood","(N/A)","PG,SG,G","","1187","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0665a*","Reggie Kissoonlal","(N/A)","SF,PF,F","","1188","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04jw4*","Maxi Kleber","(N/A)","PF,F,C","","1189","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06mlj*","Bobi Klintman","(N/A)","SF,PF,F","","1190","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*027or*","Brandon Knight","(N/A)","PG,SG,G","","1191","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qts*","Nathan Knight","(N/A)","PF,F","","1192","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*049kh*","Kevin Knox","(N/A)","SF,F","","1193","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04jw9*","Bronson Koenig","(N/A)","SG,G","","1194","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*059cb*","Sagaba Konate","(N/A)","SF,F","","1195","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06q9l*","Miller Kopp","(N/A)","SF,PF,F","","1196","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05ujv*","Balsa Koprivica","(N/A)","C","","1197","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*042nl*","Furkan Korkmaz","(N/A)","SG,G","","1198","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*059g1*","Christ Koumadje","(N/A)","C","","1199","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*059ik*","David Kramer","(N/A)","PG,G","","1200","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06452*","Tommy Kuhse","(N/A)","PG,SG,G","","1201","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04qsv*","Arnoldas Kulboka","(N/A)","SF,F","","1202","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04qsh*","Rodions Kurucs","(N/A)","SF,PF,F","","1203","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*043pn*","Mindaugas Kuzminskas","(N/A)","SF,PF,F","","1204","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03se2*","Michale Kyser","(N/A)","PF,F","","1205","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*059y6*","Trevor Lacey","(N/A)","PG,G","","1206","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qvg*","Anthony Lamb","(N/A)","SF,F","","1207","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02nfc*","Jeremy Lamb","(N/A)","SG,G","","1208","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*051ou*","Romeo Langford","(N/A)","SG,G","","1209","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*049dw*","Nicolas Laprovittola","(N/A)","PG,G","","1210","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*031m5*","Shane Larkin","(N/A)","PG,G","","1211","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04tm1*","Terry Larrier","(N/A)","PF,F","","1212","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*031n5*","Joffrey Lauvergne","(N/A)","PF,F,C","","1213","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*055sh*","Vic Law","(N/A)","PG,G,SF,F","","1214","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uwa*","A.J. Lawson","(N/A)","SG,G","","1215","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*059q4*","Dedric Lawson","(N/A)","SF,PF,F","","1216","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*042o6*","Jake Layman","(N/A)","SF,F","","1217","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04ewj*","T.J. Leaf","(N/A)","PF,F","","1219","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0524h*","Jalen Lecque","(N/A)","PG,SG,G","","1220","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06psp*","Jaedon LeDee","(N/A)","SF,F","","1218","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0484l*","Damion Lee","(N/A)","SG,G","","1221","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*07a21*","Hyunjung Lee","POR","SG,G","R","1222","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04uwn*","Marcus Lee","(N/A)","C","","1223","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qu4*","Saben Lee","(N/A)","PG,G","","1224","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04mus*","Walt Lemon Jr.","(N/A)","SF,F","","1225","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*031ls*","Alex Len","(N/A)","C","","1226","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02nfb*","Meyers Leonard","(N/A)","C","","1227","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04exd*","Mathias Lessort","(N/A)","PF,F","","1228","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0623f*","Justin Lewis","(N/A)","PF,F","","1229","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qtc*","Kira Lewis","(N/A)","PG,G","","1230","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*076ug*","Malique Lewis","MIL","PF,F","R","1231","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05wy5*","Matt Lewis","(N/A)","SG,G","","1232","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06cdg*","Maxwell Lewis","(N/A)","SF,F","","1233","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uju*","Scottie Lewis","(N/A)","PG,SG,G","","1234","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06224*","E.J. Liddell","(N/A)","PF,F","","1235","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06h8i*","Scottie Lindsey","(N/A)","SG,G","","1236","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*051p5*","Nassir Little","(N/A)","PF,F","","1237","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05ujg*","Isaiah Livers","PHO","PF,F","","1238","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06cde*","Chris Livingston","(N/A)","SF,F","","1239","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06235*","Kenneth Lofton","(N/A)","PF,F","","1240","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04vy1*","Zach Lofton","(N/A)","SG,G","","1241","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04846*","Shawn Long","(N/A)","PF,F,C","","1242","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*051pf*","Didi Louzada","(N/A)","SG,G","","1243","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*005kd*","Kevin Love","(N/A)","PF,F,C","","1244","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*07232*","Lawson Lovering","(N/A)","C","","1245","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0015b*","Kyle Lowry","(N/A)","PG,G","","1246","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04uq4*","Jordan Loyd","(N/A)","PG,G","","1247","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06vxz*","RJ Luis","(N/A)","SG,G,SF,F","","1248","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*060me*","Iffe Lundberg","(N/A)","SG,G","","1249","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06cd0*","Seth Lundy","(N/A)","SF,F","","1250","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*042nj*","Timothe Luwawu-Cabarrot","(N/A)","SF,F","","1251","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04ewo*","Tyler Lydon","(N/A)","PF,F","","1252","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*043cl*","Sheldon Mac","(N/A)","SG,G","","1253","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02wcx*","Scott Machado","LAL","PG,SG,G","","1254","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*027pj*","Shelvin Mack","(N/A)","PG,G","","1255","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04xgh*","Daryl Macon","(N/A)","PG,G","","1256","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04xhr*","J.P. Macura","CLE","SG,G","","1257","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qt2*","Yam Madar","(N/A)","PG,G","","1258","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0728o*","Gabe Madsen","(N/A)","PG,SG,G","","1259","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03zl4*","Josh Magette","(N/A)","PG,G","","1260","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qz2*","Will Magnay","(N/A)","SF,PF,F,C","","1261","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05xn9*","Denzel Mahoney","(N/A)","SG,G","","1262","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*063rs*","Makur Maker","(N/A)","C","","1263","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*059y7*","Matur Maker","(N/A)","C","","1264","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03lgm*","Thon Maker","(N/A)","PF,F,C","","1265","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hqq*","Hunter Maldonado","(N/A)","SG,G","","1266","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
